date,value
2008-07-06,0.999985904
2008-07-07,0.998346054
2008-07-08,0.992766189
2008-07-09,0.983268329
2008-07-10,0.969889958
2008-07-11,0.952683874
2008-07-12,0.931717983
2008-07-13,0.907075026
2008-07-14,0.878852258
2008-07-15,0.847161063
2008-07-16,0.812126509
2008-07-17,0.773886863
2008-07-18,0.73259304
2008-07-19,0.688408006
2008-07-20,0.64150614
2008-07-21,0.592072543
2008-07-22,0.540302306
2008-07-23,0.486399742
2008-07-24,0.430577581
2008-07-25,0.373056127
2008-07-26,0.314062391
2008-07-27,0.253829194
2008-07-28,0.192594249
2008-07-29,0.130599223
2008-07-30,0.068088781
2008-07-31,0.005309624
2008-08-01,-0.057490488
2008-08-02,-0.120063711
2008-08-03,-0.182163097
2008-08-04,-0.243543569
2008-08-05,-0.303962886
2008-08-06,-0.3631826
2008-08-07,-0.420968998
2008-08-08,-0.477094024
2008-08-09,-0.531336178
2008-08-10,-0.583481391
2008-08-11,-0.633323869
2008-08-12,-0.680666907
2008-08-13,-0.725323664
2008-08-14,-0.7671179
2008-08-15,-0.805884672
2008-08-16,-0.841470985
2008-08-17,-0.873736397
2008-08-18,-0.90255357
2008-08-19,-0.927808777
2008-08-20,-0.949402346
2008-08-21,-0.967249058
2008-08-22,-0.98127848
2008-08-23,-0.991435244
2008-08-24,-0.997679266
2008-08-25,-0.999985904
2008-08-26,-0.998346054
2008-08-27,-0.992766189
2008-08-28,-0.983268329
2008-08-29,-0.969889958
2008-08-30,-0.952683874
2008-08-31,-0.931717983
2008-09-01,-0.907075026
2008-09-02,-0.878852258
2008-09-03,-0.847161063
2008-09-04,-0.812126509
2008-09-05,-0.773886863
2008-09-06,-0.73259304
2008-09-07,-0.688408006
2008-09-08,-0.64150614
2008-09-09,-0.592072543
2008-09-10,-0.540302306
2008-09-11,-0.486399742
2008-09-12,-0.430577581
2008-09-13,-0.373056127
2008-09-14,-0.314062391
2008-09-15,-0.253829194
2008-09-16,-0.192594249
2008-09-17,-0.130599223
2008-09-18,-0.068088781
2008-09-19,-0.005309624
2008-09-20,0.057490488
2008-09-21,0.120063711
2008-09-22,0.182163097
2008-09-23,0.243543569
2008-09-24,0.303962886
2008-09-25,0.3631826
2008-09-26,0.420968998
2008-09-27,0.477094024
2008-09-28,0.531336178
2008-09-29,0.583481391
2008-09-30,0.633323869
2008-10-01,0.680666907
2008-10-02,0.725323664
2008-10-03,0.7671179
2008-10-04,0.805884672
2008-10-05,0.841470985
2008-10-06,0.873736397
2008-10-07,0.90255357
2008-10-08,0.927808777
2008-10-09,0.949402346
2008-10-10,0.967249058
2008-10-11,0.98127848
2008-10-12,0.991435244
2008-10-13,0.997679266
2008-10-14,0.999985904
2008-10-15,0.998346054
2008-10-16,0.992766189
2008-10-17,0.983268329
2008-10-18,0.969889958
2008-10-19,0.952683874
2008-10-20,0.931717983
2008-10-21,0.907075026
2008-10-22,0.878852258
2008-10-23,0.847161063
2008-10-24,0.812126509
2008-10-25,0.773886863
2008-10-26,0.73259304
2008-10-27,0.688408006
2008-10-28,0.64150614
2008-10-29,0.592072543
2008-10-30,0.540302306
2008-10-31,0.486399742
2008-11-01,0.430577581
2008-11-02,0.373056127
2008-11-03,0.314062391
2008-11-04,0.253829194
2008-11-05,0.192594249
2008-11-06,0.130599223
2008-11-07,0.068088781
2008-11-08,0.005309624
2008-11-09,-0.057490488
2008-11-10,-0.120063711
2008-11-11,-0.182163097
2008-11-12,-0.243543569
2008-11-13,-0.303962886
2008-11-14,-0.3631826
2008-11-15,-0.420968998
2008-11-16,-0.477094024
2008-11-17,-0.531336178
2008-11-18,-0.583481391
2008-11-19,-0.633323869
2008-11-20,-0.680666907
2008-11-21,-0.725323664
2008-11-22,-0.7671179
2008-11-23,-0.805884672
2008-11-24,-0.841470985
2008-11-25,-0.873736397
2008-11-26,-0.90255357
2008-11-27,-0.927808777
2008-11-28,-0.949402346
2008-11-29,-0.967249058
2008-11-30,-0.98127848
2008-12-01,-0.991435244
2008-12-02,-0.997679266
2008-12-03,-0.999985904
2008-12-04,-0.998346054
2008-12-05,-0.992766189
2008-12-06,-0.983268329
2008-12-07,-0.969889958
2008-12-08,-0.952683874
2008-12-09,-0.931717983
2008-12-10,-0.907075026
2008-12-11,-0.878852258
2008-12-12,-0.847161063
2008-12-13,-0.812126509
2008-12-14,-0.773886863
2008-12-15,-0.73259304
2008-12-16,-0.688408006
2008-12-17,-0.64150614
2008-12-18,-0.592072543
2008-12-19,-0.540302306
2008-12-20,-0.486399742
2008-12-21,-0.430577581
2008-12-22,-0.373056127
2008-12-23,-0.314062391
2008-12-24,-0.253829194
2008-12-25,-0.192594249
2008-12-26,-0.130599223
2008-12-27,-0.068088781
2008-12-28,-0.005309624
2008-12-29,0.057490488
2008-12-30,0.120063711
2008-12-31,0.182163097
2009-01-01,0.243543569
2009-01-02,0.303962886
2009-01-03,0.3631826
2009-01-04,0.420968998
2009-01-05,0.477094024
2009-01-06,0.531336178
2009-01-07,0.583481391
2009-01-08,0.633323869
2009-01-09,0.680666907
2009-01-10,0.725323664
2009-01-11,0.7671179
2009-01-12,0.805884672
2009-01-13,0.841470985
2009-01-14,0.873736397
2009-01-15,0.90255357
2009-01-16,0.927808777
2009-01-17,0.949402346
2009-01-18,0.967249058
2009-01-19,0.98127848
2009-01-20,0.991435244
2009-01-21,0.997679266
2009-01-22,0.999985904
2009-01-23,0.998346054
2009-01-24,0.992766189
2009-01-25,0.983268329
2009-01-26,0.969889958
2009-01-27,0.952683874
2009-01-28,0.931717983
2009-01-29,0.907075026
2009-01-30,0.878852258
2009-01-31,0.847161063
2009-02-01,0.812126509
2009-02-02,0.773886863
2009-02-03,0.73259304
2009-02-04,0.688408006
2009-02-05,0.64150614
2009-02-06,0.592072543
2009-02-07,0.540302306
2009-02-08,0.486399742
2009-02-09,0.430577581
2009-02-10,0.373056127
2009-02-11,0.314062391
2009-02-12,0.253829194
2009-02-13,0.192594249
2009-02-14,0.130599223
2009-02-15,0.068088781
2009-02-16,0.005309624
2009-02-17,-0.057490488
2009-02-18,-0.120063711
2009-02-19,-0.182163097
2009-02-20,-0.243543569
2009-02-21,-0.303962886
2009-02-22,-0.3631826
2009-02-23,-0.420968998
2009-02-24,-0.477094024
2009-02-25,-0.531336178
2009-02-26,-0.583481391
2009-02-27,-0.633323869
2009-02-28,-0.680666907
2009-03-01,-0.725323664
2009-03-02,-0.7671179
2009-03-03,-0.805884672
2009-03-04,-0.841470985
2009-03-05,-0.873736397
2009-03-06,-0.90255357
2009-03-07,-0.927808777
2009-03-08,-0.949402346
2009-03-09,-0.967249058
2009-03-10,-0.98127848
2009-03-11,-0.991435244
2009-03-12,-0.997679266
2009-03-13,-0.999985904
2009-03-14,-0.998346054
2009-03-15,-0.992766189
2009-03-16,-0.983268329
2009-03-17,-0.969889958
2009-03-18,-0.952683874
2009-03-19,-0.931717983
2009-03-20,-0.907075026
2009-03-21,-0.878852258
2009-03-22,-0.847161063
2009-03-23,-0.812126509
2009-03-24,-0.773886863
2009-03-25,-0.73259304
2009-03-26,-0.688408006
2009-03-27,-0.64150614
2009-03-28,-0.592072543
2009-03-29,-0.540302306
2009-03-30,-0.486399742
2009-03-31,-0.430577581
2009-04-01,-0.373056127
2009-04-02,-0.314062391
2009-04-03,-0.253829194
2009-04-04,-0.192594249
2009-04-05,-0.130599223
2009-04-06,-0.068088781
2009-04-07,-0.005309624
2009-04-08,0.057490488
2009-04-09,0.120063711
2009-04-10,0.182163097
2009-04-11,0.243543569
2009-04-12,0.303962886
2009-04-13,0.3631826
2009-04-14,0.420968998
2009-04-15,0.477094024
2009-04-16,0.531336178
2009-04-17,0.583481391
2009-04-18,0.633323869
2009-04-19,0.680666907
2009-04-20,0.725323664
2009-04-21,0.7671179
2009-04-22,0.805884672
2009-04-23,0.841470985
2009-04-24,0.873736397
2009-04-25,0.90255357
2009-04-26,0.927808777
2009-04-27,0.949402346
2009-04-28,0.967249058
2009-04-29,0.98127848
2009-04-30,0.991435244
2009-05-01,0.997679266
2009-05-02,0.999985904
2009-05-03,0.998346054
2009-05-04,0.992766189
2009-05-05,0.983268329
2009-05-06,0.969889958
2009-05-07,0.952683874
2009-05-08,0.931717983
2009-05-09,0.907075026
2009-05-10,0.878852258
2009-05-11,0.847161063
2009-05-12,0.812126509
2009-05-13,0.773886863
2009-05-14,0.73259304
2009-05-15,0.688408006
2009-05-16,0.64150614
2009-05-17,0.592072543
2009-05-18,0.540302306
2009-05-19,0.486399742
2009-05-20,0.430577581
2009-05-21,0.373056127
2009-05-22,0.314062391
2009-05-23,0.253829194
2009-05-24,0.192594249
2009-05-25,0.130599223
2009-05-26,0.068088781
2009-05-27,0.005309624
2009-05-28,-0.057490488
2009-05-29,-0.120063711
2009-05-30,-0.182163097
2009-05-31,-0.243543569
2009-06-01,-0.303962886
2009-06-02,-0.3631826
2009-06-03,-0.420968998
2009-06-04,-0.477094024
2009-06-05,-0.531336178
2009-06-06,-0.583481391
2009-06-07,-0.633323869
2009-06-08,-0.680666907
2009-06-09,-0.725323664
2009-06-10,-0.7671179
2009-06-11,-0.805884672
2009-06-12,-0.841470985
2009-06-13,-0.873736397
2009-06-14,-0.90255357
2009-06-15,-0.927808777
2009-06-16,-0.949402346
2009-06-17,-0.967249058
2009-06-18,-0.98127848
2009-06-19,-0.991435244
2009-06-20,-0.997679266
2009-06-21,-0.999985904
2009-06-22,-0.998346054
2009-06-23,-0.992766189
2009-06-24,-0.983268329
2009-06-25,-0.969889958
2009-06-26,-0.952683874
2009-06-27,-0.931717983
2009-06-28,-0.907075026
2009-06-29,-0.878852258
2009-06-30,-0.847161063
2009-07-01,-0.812126509
2009-07-02,-0.773886863
2009-07-03,-0.73259304
2009-07-04,-0.688408006
2009-07-05,-0.64150614
2009-07-06,-0.592072543
2009-07-07,-0.540302306
2009-07-08,-0.486399742
2009-07-09,-0.430577581
2009-07-10,-0.373056127
2009-07-11,-0.314062391
2009-07-12,-0.253829194
2009-07-13,-0.192594249
2009-07-14,-0.130599223
2009-07-15,-0.068088781
2009-07-16,-0.005309624
2009-07-17,0.057490488
2009-07-18,0.120063711
2009-07-19,0.182163097
2009-07-20,0.243543569
2009-07-21,0.303962886
2009-07-22,0.3631826
2009-07-23,0.420968998
2009-07-24,0.477094024
2009-07-25,0.531336178
2009-07-26,0.583481391
2009-07-27,0.633323869
2009-07-28,0.680666907
2009-07-29,0.725323664
2009-07-30,0.7671179
2009-07-31,0.805884672
2009-08-01,0.841470985
2009-08-02,0.873736397
2009-08-03,0.90255357
2009-08-04,0.927808777
2009-08-05,0.949402346
2009-08-06,0.967249058
2009-08-07,0.98127848
2009-08-08,0.991435244
2009-08-09,0.997679266
2009-08-10,0.999985904
2009-08-11,0.998346054
2009-08-12,0.992766189
2009-08-13,0.983268329
2009-08-14,0.969889958
2009-08-15,0.952683874
2009-08-16,0.931717983
2009-08-17,0.907075026
2009-08-18,0.878852258
2009-08-19,0.847161063
2009-08-20,0.812126509
2009-08-21,0.773886863
2009-08-22,0.73259304
2009-08-23,0.688408006
2009-08-24,0.64150614
2009-08-25,0.592072543
2009-08-26,0.540302306
2009-08-27,0.486399742
2009-08-28,0.430577581
2009-08-29,0.373056127
2009-08-30,0.314062391
2009-08-31,0.253829194
2009-09-01,0.192594249
2009-09-02,0.130599223
2009-09-03,0.068088781
2009-09-04,0.005309624
2009-09-05,-0.057490488
2009-09-06,-0.120063711
2009-09-07,-0.182163097
2009-09-08,-0.243543569
2009-09-09,-0.303962886
2009-09-10,-0.3631826
2009-09-11,-0.420968998
2009-09-12,-0.477094024
2009-09-13,-0.531336178
2009-09-14,-0.583481391
2009-09-15,-0.633323869
2009-09-16,-0.680666907
2009-09-17,-0.725323664
2009-09-18,-0.7671179
2009-09-19,-0.805884672
2009-09-20,-0.841470985
2009-09-21,-0.873736397
2009-09-22,-0.90255357
2009-09-23,-0.927808777
2009-09-24,-0.949402346
2009-09-25,-0.967249058
2009-09-26,-0.98127848
2009-09-27,-0.991435244
2009-09-28,-0.997679266
2009-09-29,-0.999985904
2009-09-30,-0.998346054
2009-10-01,-0.992766189
2009-10-02,-0.983268329
2009-10-03,-0.969889958
2009-10-04,-0.952683874
2009-10-05,-0.931717983
2009-10-06,-0.907075026
2009-10-07,-0.878852258
2009-10-08,-0.847161063
2009-10-09,-0.812126509
2009-10-10,-0.773886863
2009-10-11,-0.73259304
2009-10-12,-0.688408006
2009-10-13,-0.64150614
2009-10-14,-0.592072543
2009-10-15,-0.540302306
2009-10-16,-0.486399742
2009-10-17,-0.430577581
2009-10-18,-0.373056127
2009-10-19,-0.314062391
2009-10-20,-0.253829194
2009-10-21,-0.192594249
2009-10-22,-0.130599223
2009-10-23,-0.068088781
2009-10-24,-0.005309624
2009-10-25,0.057490488
2009-10-26,0.120063711
2009-10-27,0.182163097
2009-10-28,0.243543569
2009-10-29,0.303962886
2009-10-30,0.3631826
2009-10-31,0.420968998
2009-11-01,0.477094024
2009-11-02,0.531336178
2009-11-03,0.583481391
2009-11-04,0.633323869
2009-11-05,0.680666907
2009-11-06,0.725323664
2009-11-07,0.7671179
2009-11-08,0.805884672
2009-11-09,0.841470985
2009-11-10,0.873736397
2009-11-11,0.90255357
2009-11-12,0.927808777
2009-11-13,0.949402346
2009-11-14,0.967249058
2009-11-15,0.98127848
2009-11-16,0.991435244
2009-11-17,0.997679266
2009-11-18,0.999985904
2009-11-19,0.998346054
2009-11-20,0.992766189
2009-11-21,0.983268329
2009-11-22,0.969889958
2009-11-23,0.952683874
2009-11-24,0.931717983
2009-11-25,0.907075026
2009-11-26,0.878852258
2009-11-27,0.847161063
2009-11-28,0.812126509
2009-11-29,0.773886863
2009-11-30,0.73259304
2009-12-01,0.688408006
2009-12-02,0.64150614
2009-12-03,0.592072543
2009-12-04,0.540302306
2009-12-05,0.486399742
2009-12-06,0.430577581
2009-12-07,0.373056127
2009-12-08,0.314062391
2009-12-09,0.253829194
2009-12-10,0.192594249
2009-12-11,0.130599223
2009-12-12,0.068088781
2009-12-13,0.005309624
2009-12-14,-0.057490488
2009-12-15,-0.120063711
2009-12-16,-0.182163097
2009-12-17,-0.243543569
2009-12-18,-0.303962886
2009-12-19,-0.3631826
2009-12-20,-0.420968998
2009-12-21,-0.477094024
2009-12-22,-0.531336178
2009-12-23,-0.583481391
2009-12-24,-0.633323869
2009-12-25,-0.680666907
2009-12-26,-0.725323664
2009-12-27,-0.7671179
2009-12-28,-0.805884672
2009-12-29,-0.841470985
2009-12-30,-0.873736397
2009-12-31,-0.90255357
2010-01-01,-0.927808777
2010-01-02,-0.949402346
2010-01-03,-0.967249058
2010-01-04,-0.98127848
2010-01-05,-0.991435244
2010-01-06,-0.997679266
2010-01-07,-0.999985904
2010-01-08,-0.998346054
2010-01-09,-0.992766189
2010-01-10,-0.983268329
2010-01-11,-0.969889958
2010-01-12,-0.952683874
2010-01-13,-0.931717983
2010-01-14,-0.907075026
2010-01-15,-0.878852258
2010-01-16,-0.847161063
2010-01-17,-0.812126509
2010-01-18,-0.773886863
2010-01-19,-0.73259304
2010-01-20,-0.688408006
2010-01-21,-0.64150614
2010-01-22,-0.592072543
2010-01-23,-0.540302306
2010-01-24,-0.486399742
2010-01-25,-0.430577581
2010-01-26,-0.373056127
2010-01-27,-0.314062391
2010-01-28,-0.253829194
2010-01-29,-0.192594249
2010-01-30,-0.130599223
2010-01-31,-0.068088781
2010-02-01,-0.005309624
2010-02-02,0.057490488
2010-02-03,0.120063711
2010-02-04,0.182163097
2010-02-05,0.243543569
2010-02-06,0.303962886
2010-02-07,0.3631826
2010-02-08,0.420968998
2010-02-09,0.477094024
2010-02-10,0.531336178
2010-02-11,0.583481391
2010-02-12,0.633323869
2010-02-13,0.680666907
2010-02-14,0.725323664
2010-02-15,0.7671179
2010-02-16,0.805884672
2010-02-17,0.841470985
2010-02-18,0.873736397
2010-02-19,0.90255357
2010-02-20,0.927808777
2010-02-21,0.949402346
2010-02-22,0.967249058
2010-02-23,0.98127848
2010-02-24,0.991435244
2010-02-25,0.997679266
2010-02-26,0.999985904
2010-02-27,0.998346054
2010-02-28,0.992766189
2010-03-01,0.983268329
2010-03-02,0.969889958
2010-03-03,0.952683874
2010-03-04,0.931717983
2010-03-05,0.907075026
2010-03-06,0.878852258
2010-03-07,0.847161063
2010-03-08,0.812126509
2010-03-09,0.773886863
2010-03-10,0.73259304
2010-03-11,0.688408006
2010-03-12,0.64150614
2010-03-13,0.592072543
2010-03-14,0.540302306
2010-03-15,0.486399742
2010-03-16,0.430577581
2010-03-17,0.373056127
2010-03-18,0.314062391
2010-03-19,0.253829194
2010-03-20,0.192594249
2010-03-21,0.130599223
2010-03-22,0.068088781
2010-03-23,0.005309624
2010-03-24,-0.057490488
2010-03-25,-0.120063711
2010-03-26,-0.182163097
2010-03-27,-0.243543569
2010-03-28,-0.303962886
2010-03-29,-0.3631826
2010-03-30,-0.420968998
2010-03-31,-0.477094024
2010-04-01,-0.531336178
2010-04-02,-0.583481391
2010-04-03,-0.633323869
2010-04-04,-0.680666907
2010-04-05,-0.725323664
2010-04-06,-0.7671179
2010-04-07,-0.805884672
2010-04-08,-0.841470985
2010-04-09,-0.873736397
2010-04-10,-0.90255357
2010-04-11,-0.927808777
2010-04-12,-0.949402346
2010-04-13,-0.967249058
2010-04-14,-0.98127848
2010-04-15,-0.991435244
2010-04-16,-0.997679266
2010-04-17,-0.999985904
2010-04-18,-0.998346054
2010-04-19,-0.992766189
2010-04-20,-0.983268329
2010-04-21,-0.969889958
2010-04-22,-0.952683874
2010-04-23,-0.931717983
2010-04-24,-0.907075026
2010-04-25,-0.878852258
2010-04-26,-0.847161063
2010-04-27,-0.812126509
2010-04-28,-0.773886863
2010-04-29,-0.73259304
2010-04-30,-0.688408006
2010-05-01,-0.64150614
2010-05-02,-0.592072543
2010-05-03,-0.540302306
2010-05-04,-0.486399742
2010-05-05,-0.430577581
2010-05-06,-0.373056127
2010-05-07,-0.314062391
2010-05-08,-0.253829194
2010-05-09,-0.192594249
2010-05-10,-0.130599223
2010-05-11,-0.068088781
2010-05-12,-0.005309624
2010-05-13,0.057490488
2010-05-14,0.120063711
2010-05-15,0.182163097
2010-05-16,0.243543569
2010-05-17,0.303962886
2010-05-18,0.3631826
2010-05-19,0.420968998
2010-05-20,0.477094024
2010-05-21,0.531336178
2010-05-22,0.583481391
2010-05-23,0.633323869
2010-05-24,0.680666907
2010-05-25,0.725323664
2010-05-26,0.7671179
2010-05-27,0.805884672
2010-05-28,0.841470985
2010-05-29,0.873736397
2010-05-30,0.90255357
2010-05-31,0.927808777
2010-06-01,0.949402346
2010-06-02,0.967249058
2010-06-03,0.98127848
2010-06-04,0.991435244
2010-06-05,0.997679266
2010-06-06,0.999985904
2010-06-07,0.998346054
2010-06-08,0.992766189
2010-06-09,0.983268329
2010-06-10,0.969889958
2010-06-11,0.952683874
2010-06-12,0.931717983
2010-06-13,0.907075026
2010-06-14,0.878852258
2010-06-15,0.847161063
2010-06-16,0.812126509
2010-06-17,0.773886863
2010-06-18,0.73259304
2010-06-19,0.688408006
2010-06-20,0.64150614
2010-06-21,0.592072543
2010-06-22,0.540302306
2010-06-23,0.486399742
2010-06-24,0.430577581
2010-06-25,0.373056127
2010-06-26,0.314062391
2010-06-27,0.253829194
2010-06-28,0.192594249
2010-06-29,0.130599223
2010-06-30,0.068088781
2010-07-01,0.005309624
2010-07-02,-0.057490488
2010-07-03,-0.120063711
2010-07-04,-0.182163097
2010-07-05,-0.243543569
2010-07-06,-0.303962886
2010-07-07,-0.3631826
2010-07-08,-0.420968998
2010-07-09,-0.477094024
2010-07-10,-0.531336178
2010-07-11,-0.583481391
2010-07-12,-0.633323869
2010-07-13,-0.680666907
2010-07-14,-0.725323664
2010-07-15,-0.7671179
2010-07-16,-0.805884672
2010-07-17,-0.841470985
2010-07-18,-0.873736397
2010-07-19,-0.90255357
2010-07-20,-0.927808777
2010-07-21,-0.949402346
2010-07-22,-0.967249058
2010-07-23,-0.98127848
2010-07-24,-0.991435244
2010-07-25,-0.997679266
2010-07-26,-0.999985904
2010-07-27,-0.998346054
2010-07-28,-0.992766189
2010-07-29,-0.983268329
2010-07-30,-0.969889958
2010-07-31,-0.952683874
2010-08-01,-0.931717983
2010-08-02,-0.907075026
2010-08-03,-0.878852258
2010-08-04,-0.847161063
2010-08-05,-0.812126509
2010-08-06,-0.773886863
2010-08-07,-0.73259304
2010-08-08,-0.688408006
2010-08-09,-0.64150614
2010-08-10,-0.592072543
2010-08-11,-0.540302306
2010-08-12,-0.486399742
2010-08-13,-0.430577581
2010-08-14,-0.373056127
2010-08-15,-0.314062391
2010-08-16,-0.253829194
2010-08-17,-0.192594249
2010-08-18,-0.130599223
2010-08-19,-0.068088781
2010-08-20,-0.005309624
2010-08-21,0.057490488
2010-08-22,0.120063711
2010-08-23,0.182163097
2010-08-24,0.243543569
2010-08-25,0.303962886
2010-08-26,0.3631826
2010-08-27,0.420968998
2010-08-28,0.477094024
2010-08-29,0.531336178
2010-08-30,0.583481391
2010-08-31,0.633323869
2010-09-01,0.680666907
2010-09-02,0.725323664
2010-09-03,0.7671179
2010-09-04,0.805884672
2010-09-05,0.841470985
2010-09-06,0.873736397
2010-09-07,0.90255357
2010-09-08,0.927808777
2010-09-09,0.949402346
2010-09-10,0.967249058
2010-09-11,0.98127848
2010-09-12,0.991435244
2010-09-13,0.997679266
2010-09-14,0.999985904
2010-09-15,0.998346054
2010-09-16,0.992766189
2010-09-17,0.983268329
2010-09-18,0.969889958
2010-09-19,0.952683874
2010-09-20,0.931717983
2010-09-21,0.907075026
2010-09-22,0.878852258
2010-09-23,0.847161063
2010-09-24,0.812126509
2010-09-25,0.773886863
2010-09-26,0.73259304
2010-09-27,0.688408006
2010-09-28,0.64150614
2010-09-29,0.592072543
2010-09-30,0.540302306
2010-10-01,0.486399742
2010-10-02,0.430577581
2010-10-03,0.373056127
2010-10-04,0.314062391
2010-10-05,0.253829194
2010-10-06,0.192594249
2010-10-07,0.130599223
2010-10-08,0.068088781
2010-10-09,0.005309624
2010-10-10,-0.057490488
2010-10-11,-0.120063711
2010-10-12,-0.182163097
2010-10-13,-0.243543569
2010-10-14,-0.303962886
2010-10-15,-0.3631826
2010-10-16,-0.420968998
2010-10-17,-0.477094024
2010-10-18,-0.531336178
2010-10-19,-0.583481391
2010-10-20,-0.633323869
2010-10-21,-0.680666907
2010-10-22,-0.725323664
2010-10-23,-0.7671179
2010-10-24,-0.805884672
2010-10-25,-0.841470985
2010-10-26,-0.873736397
2010-10-27,-0.90255357
2010-10-28,-0.927808777
2010-10-29,-0.949402346
2010-10-30,-0.967249058
2010-10-31,-0.98127848
2010-11-01,-0.991435244
2010-11-02,-0.997679266
2010-11-03,-0.999985904
2010-11-04,-0.998346054
2010-11-05,-0.992766189
2010-11-06,-0.983268329
2010-11-07,-0.969889958
2010-11-08,-0.952683874
2010-11-09,-0.931717983
2010-11-10,-0.907075026
2010-11-11,-0.878852258
2010-11-12,-0.847161063
2010-11-13,-0.812126509
2010-11-14,-0.773886863
2010-11-15,-0.73259304
2010-11-16,-0.688408006
2010-11-17,-0.64150614
2010-11-18,-0.592072543
2010-11-19,-0.540302306
2010-11-20,-0.486399742
2010-11-21,-0.430577581
2010-11-22,-0.373056127
2010-11-23,-0.314062391
2010-11-24,-0.253829194
2010-11-25,-0.192594249
2010-11-26,-0.130599223
2010-11-27,-0.068088781
2010-11-28,-0.005309624
2010-11-29,0.057490488
2010-11-30,0.120063711
2010-12-01,0.182163097
2010-12-02,0.243543569
2010-12-03,0.303962886
2010-12-04,0.3631826
2010-12-05,0.420968998
2010-12-06,0.477094024
2010-12-07,0.531336178
2010-12-08,0.583481391
2010-12-09,0.633323869
2010-12-10,0.680666907
2010-12-11,0.725323664
2010-12-12,0.7671179
2010-12-13,0.805884672
2010-12-14,0.841470985
2010-12-15,0.873736397
2010-12-16,0.90255357
2010-12-17,0.927808777
2010-12-18,0.949402346
2010-12-19,0.967249058
2010-12-20,0.98127848
2010-12-21,0.991435244
2010-12-22,0.997679266
2010-12-23,0.999985904
2010-12-24,0.998346054
2010-12-25,0.992766189
2010-12-26,0.983268329
2010-12-27,0.969889958
2010-12-28,0.952683874
2010-12-29,0.931717983
2010-12-30,0.907075026
2010-12-31,0.878852258
2011-01-01,0.847161063
2011-01-02,0.812126509
2011-01-03,0.773886863
2011-01-04,0.73259304
2011-01-05,0.688408006
2011-01-06,0.64150614
2011-01-07,0.592072543
2011-01-08,0.540302306
2011-01-09,0.486399742
2011-01-10,0.430577581
2011-01-11,0.373056127
2011-01-12,0.314062391
2011-01-13,0.253829194
2011-01-14,0.192594249
2011-01-15,0.130599223
2011-01-16,0.068088781
2011-01-17,0.005309624
2011-01-18,-0.057490488
2011-01-19,-0.120063711
2011-01-20,-0.182163097
2011-01-21,-0.243543569
2011-01-22,-0.303962886
2011-01-23,-0.3631826
2011-01-24,-0.420968998
2011-01-25,-0.477094024
2011-01-26,-0.531336178
2011-01-27,-0.583481391
2011-01-28,-0.633323869
2011-01-29,-0.680666907
2011-01-30,-0.725323664
2011-01-31,-0.7671179
2011-02-01,-0.805884672
2011-02-02,-0.841470985
2011-02-03,-0.873736397
2011-02-04,-0.90255357
2011-02-05,-0.927808777
2011-02-06,-0.949402346
2011-02-07,-0.967249058
2011-02-08,-0.98127848
2011-02-09,-0.991435244
2011-02-10,-0.997679266
2011-02-11,-0.999985904
2011-02-12,-0.998346054
2011-02-13,-0.992766189
2011-02-14,-0.983268329
2011-02-15,-0.969889958
2011-02-16,-0.952683874
2011-02-17,-0.931717983
2011-02-18,-0.907075026
2011-02-19,-0.878852258
2011-02-20,-0.847161063
2011-02-21,-0.812126509
2011-02-22,-0.773886863
2011-02-23,-0.73259304
2011-02-24,-0.688408006
2011-02-25,-0.64150614
2011-02-26,-0.592072543
2011-02-27,-0.540302306
2011-02-28,-0.486399742
2011-03-01,-0.430577581
2011-03-02,-0.373056127
2011-03-03,-0.314062391
2011-03-04,-0.253829194
2011-03-05,-0.192594249
2011-03-06,-0.130599223
2011-03-07,-0.068088781
2011-03-08,-0.005309624
2011-03-09,0.057490488
2011-03-10,0.120063711
2011-03-11,0.182163097
2011-03-12,0.243543569
2011-03-13,0.303962886
2011-03-14,0.3631826
2011-03-15,0.420968998
2011-03-16,0.477094024
2011-03-17,0.531336178
2011-03-18,0.583481391
2011-03-19,0.633323869
2011-03-20,0.680666907
2011-03-21,0.725323664
2011-03-22,0.7671179
2011-03-23,0.805884672
2011-03-24,0.841470985
2011-03-25,0.873736397
2011-03-26,0.90255357
2011-03-27,0.927808777
2011-03-28,0.949402346
2011-03-29,0.967249058
2011-03-30,0.98127848
2011-03-31,0.991435244
2011-04-01,0.997679266
2011-04-02,0.999985904
2011-04-03,0.998346054
2011-04-04,0.992766189
2011-04-05,0.983268329
2011-04-06,0.969889958
2011-04-07,0.952683874
2011-04-08,0.931717983
2011-04-09,0.907075026
2011-04-10,0.878852258
2011-04-11,0.847161063
2011-04-12,0.812126509
2011-04-13,0.773886863
2011-04-14,0.73259304
2011-04-15,0.688408006
2011-04-16,0.64150614
2011-04-17,0.592072543
2011-04-18,0.540302306
2011-04-19,0.486399742
2011-04-20,0.430577581
2011-04-21,0.373056127
2011-04-22,0.314062391
2011-04-23,0.253829194
2011-04-24,0.192594249
2011-04-25,0.130599223
2011-04-26,0.068088781
2011-04-27,0.005309624
2011-04-28,-0.057490488
2011-04-29,-0.120063711
2011-04-30,-0.182163097
2011-05-01,-0.243543569
2011-05-02,-0.303962886
2011-05-03,-0.3631826
2011-05-04,-0.420968998
2011-05-05,-0.477094024
2011-05-06,-0.531336178
2011-05-07,-0.583481391
2011-05-08,-0.633323869
